epoch: 1 model config: 0 f1_weighted: 0.01990208961069584
epoch: 2 model config: 0 f1_weighted: 0.021613169461488724
epoch: 3 model config: 0 f1_weighted: 0.025498878210783005
epoch: 4 model config: 0 f1_weighted: 0.03148399293422699
epoch: 5 model config: 0 f1_weighted: 0.041020117700099945
epoch: 6 model config: 0 f1_weighted: 0.07189516723155975
epoch: 7 model config: 0 f1_weighted: 0.11258679628372192
epoch: 8 model config: 0 f1_weighted: 0.15176983177661896
epoch: 9 model config: 0 f1_weighted: 0.21058136224746704
epoch: 10 model config: 0 f1_weighted: 0.24243509769439697
epoch: 11 model config: 0 f1_weighted: 0.25124964118003845
epoch: 12 model config: 0 f1_weighted: 0.25944265723228455
epoch: 13 model config: 0 f1_weighted: 0.2740839123725891
epoch: 14 model config: 0 f1_weighted: 0.2815590798854828
epoch: 15 model config: 0 f1_weighted: 0.27879565954208374
epoch: 16 model config: 0 f1_weighted: 0.2855961322784424
epoch: 17 model config: 0 f1_weighted: 0.2939547300338745
epoch: 18 model config: 0 f1_weighted: 0.29918983578681946
epoch: 19 model config: 0 f1_weighted: 0.3050519824028015
epoch: 20 model config: 0 f1_weighted: 0.30825093388557434
